date,category,revenue,cost,profit,orders_count
2024-03-25,Стулья,264513,171303.09724465397,93209.90275534603,2
2024-03-25,Кровати,86062,68997.1901203048,17064.809879695196,7
2024-03-26,Кухни,69426,42466.85430938519,26959.14569061481,7
2024-03-26,Шкафы,137312,99902.52272842119,37409.47727157881,8
2024-03-26,Столы,171826,119631.62183789672,52194.37816210328,2
2024-03-26,Стулья,263122,195684.11335031275,67437.88664968725,8
2024-03-26,Кровати,278313,209755.70506956946,68557.29493043054,7
2024-03-27,Кухни,237918,185907.208244786,52010.79175521401,4
2024-03-27,Шкафы,104620,76537.82754592418,28082.172454075815,2
2024-03-27,Столы,163824,132712.54651946577,31111.453480534226,2
2024-03-27,Стулья,255110,168801.18421361834,86308.81578638166,2
2024-03-27,Кровати,175341,87685.07666746172,87655.92333253828,2
2024-03-28,Кухни,229615,189755.3212184378,39859.678781562194,7
2024-03-28,Шкафы,157309,97964.04374191257,59344.95625808743,1
2024-03-28,Столы,111916,57430.68816455317,54485.31183544683,9
2024-03-28,Стулья,83039,66911.74585972179,16127.254140278208,9
2024-03-28,Кровати,152665,81232.24764817527,71432.75235182473,7
2024-03-29,Кухни,193748,146530.66933444372,47217.33066555628,1
2024-03-29,Шкафы,52050,34538.233889399686,17511.766110600314,8
2024-03-29,Столы,82413,65805.76167688314,16607.238323116864,2
2024-03-29,Стулья,162573,114807.09962108787,47765.900378912134,1
2024-03-29,Кровати,271165,139862.90379845712,131302.09620154288,1
2024-03-30,Кухни,172744,127463.74657053608,45280.25342946392,5
2024-03-30,Шкафы,174988,103355.59968347437,71632.40031652563,6
2024-03-30,Столы,181878,146901.297839977,34976.70216002301,8
2024-03-30,Стулья,287578,234750.89586131548,52827.10413868452,2
2024-03-30,Кровати,229352,174347.30982270447,55004.69017729553,4
2024-03-31,Кухни,235914,151115.43996362883,84798.56003637117,6
2024-03-31,Шкафы,91844,72623.33599010092,19220.664009899076,2
2024-03-31,Столы,296584,171179.4386408041,125404.56135919591,1
2024-03-31,Стулья,290121,224221.339469481,65899.660530519,6
2024-03-31,Кровати,262484,136555.9719902733,125928.0280097267,7
2024-04-01,Кухни,298496,203392.52624400274,95103.47375599726,4
2024-04-01,Шкафы,199369,136320.75185325378,63048.24814674622,3
2024-04-01,Столы,206497,153552.65934818887,52944.34065181113,8
2024-04-01,Стулья,205650,161546.6287540122,44103.3712459878,6
2024-04-01,Кровати,104028,60163.15459216874,43864.84540783126,9
2024-04-02,Кухни,240792,195817.47328664688,44974.526713353116,5
2024-04-02,Шкафы,291249,192253.82436557306,98995.17563442694,8
2024-04-02,Столы,204946,122052.6762137558,82893.3237862442,9
2024-04-02,Стулья,67602,56412.38340416473,11189.616595835272,9
2024-04-02,Кровати,96542,70411.42995319836,26130.570046801644,5
2024-04-03,Кухни,239834,127218.8339018076,112615.1660981924,8
2024-04-03,Шкафы,155595,98093.46443158585,57501.535568414154,8
2024-04-03,Столы,202826,152767.9427926503,50058.05720734969,2
2024-04-03,Стулья,275733,230717.57225405326,45015.42774594674,5
2024-04-03,Кровати,136988,109305.79645959946,27682.203540400544,8
2024-04-04,Кухни,190588,127351.91210983592,63236.08789016408,3
2024-04-04,Шкафы,200201,140133.01822193424,60067.98177806576,8
2024-04-04,Столы,211633,146095.04657267476,65537.95342732524,1
2024-04-04,Стулья,174165,118857.3557948157,55307.644205184304,8
2024-04-04,Кровати,248747,198426.37867845187,50320.621321548126,9
2024-04-05,Кухни,155228,123088.76672733262,32139.233272667378,9
2024-04-05,Шкафы,207364,153044.84884835602,54319.15115164398,6
2024-04-05,Столы,103947,57743.78370796469,46203.21629203531,9
2024-04-05,Стулья,99138,80071.28594239977,19066.714057600228,5
2024-04-05,Кровати,217581,177991.1488502484,39589.8511497516,2
2024-04-06,Кухни,199859,138834.77388415879,61024.226115841215,7
2024-04-06,Шкафы,125713,75486.04869253623,50226.951307463765,1
2024-04-06,Столы,178232,128529.28599153218,49702.714008467825,2
2024-04-06,Стулья,194059,97645.70362107611,96413.29637892389,3
2024-04-06,Кровати,182079,97857.1247079408,84221.8752920592,7
2024-04-07,Кухни,79257,51618.83773313909,27638.162266860912,2
2024-04-07,Шкафы,111246,70891.83878395132,40354.161216048684,5
2024-04-07,Столы,186156,144472.4033809956,41683.59661900441,4
2024-04-07,Стулья,133807,103004.48649554048,30802.513504459523,4
2024-04-07,Кровати,293903,219798.36547918996,74104.63452081004,6
2024-04-08,Кухни,113888,80149.7802789944,33738.219721005604,1
2024-04-08,Шкафы,70953,37331.427558110554,33621.572441889446,2
2024-04-08,Столы,117889,99799.16053032037,18089.83946967963,4
2024-04-08,Стулья,271946,148354.75143049768,123591.24856950232,7
2024-04-08,Кровати,107372,54517.40749117002,52854.59250882998,6
2024-04-09,Кухни,81598,54754.30746772397,26843.69253227603,3
2024-04-09,Шкафы,77082,56975.42097685392,20106.579023146078,2
2024-04-09,Столы,76029,50482.40416112454,25546.59583887546,4
2024-04-09,Стулья,195360,104667.59094017772,90692.40905982228,9
2024-04-09,Кровати,263030,180033.10180931212,82996.89819068788,4
2024-04-10,Кухни,232047,122714.19607220682,109332.80392779318,4
2024-04-10,Шкафы,184165,100548.06674431408,83616.93325568592,3
2024-04-10,Столы,298656,250014.7420894356,48641.257910564396,8
2024-04-10,Стулья,147883,111791.34395999435,36091.65604000565,5
2024-04-10,Кровати,209674,175619.2029259743,34054.7970740257,3
2024-04-11,Кухни,244488,160091.8589359444,84396.14106405561,1
2024-04-11,Шкафы,62857,51098.637775980766,11758.362224019234,2
2024-04-11,Столы,183052,104362.64968070763,78689.35031929237,1
2024-04-11,Стулья,288360,216334.42368145203,72025.57631854797,2
2024-04-11,Кровати,219230,145795.92142989582,73434.07857010418,8
2024-04-12,Кухни,71563,40428.36686809186,31134.633131908136,1
2024-04-12,Шкафы,217516,167880.78436114697,49635.21563885303,2
2024-04-12,Столы,211779,107213.4708045081,104565.5291954919,5
2024-04-12,Стулья,186727,153545.0046276779,33181.9953723221,3
2024-04-12,Кровати,196323,152894.00670171055,43428.99329828945,9
2024-04-13,Кухни,97837,52935.47844922982,44901.52155077018,1
2024-04-13,Шкафы,78541,58116.24412848773,20424.755871512272,4
2024-04-13,Столы,58712,33476.62271391056,25235.37728608944,9
2024-04-13,Стулья,179749,126487.57213294895,53261.427867051054,5
2024-04-13,Кровати,281809,219570.26640701288,62238.73359298712,1
2024-04-14,Кухни,152471,101028.73441968052,51442.26558031948,2
2024-04-14,Шкафы,133309,112132.19189356043,21176.808106439566,6
2024-04-14,Столы,207215,151255.41851582925,55959.58148417075,9
2024-04-14,Стулья,114288,95250.70764045912,19037.29235954088,9
2024-04-14,Кровати,80087,60345.54311517199,19741.45688482801,3
2024-04-15,Кухни,96167,52995.01083280824,43171.98916719176,9
2024-04-15,Шкафы,233341,128308.0183666637,105032.9816333363,6
2024-04-15,Столы,276389,158542.90851546868,117846.09148453132,1
2024-04-15,Стулья,124441,96010.17099438394,28430.829005616062,2
2024-04-15,Кровати,244555,128475.916502162,116079.083497838,1
2024-04-16,Кухни,208496,168649.64558080514,39846.35441919486,1
2024-04-16,Шкафы,269724,142280.07729832426,127443.92270167574,6
2024-04-16,Столы,102326,55916.09528687357,46409.90471312643,7
2024-04-16,Стулья,279465,207170.96465998108,72294.03534001892,2
2024-04-16,Кровати,177118,100966.57383605329,76151.42616394671,7
2024-04-17,Кухни,206075,110579.58619391904,95495.41380608096,3
2024-04-17,Шкафы,230858,117981.16997775531,112876.83002224469,6
2024-04-17,Столы,167832,86968.85556722786,80863.14443277214,9
2024-04-17,Стулья,114881,95043.42191019602,19837.57808980398,8
2024-04-17,Кровати,207361,149062.82987631854,58298.170123681455,4
2024-04-18,Кухни,194701,139073.03473816655,55627.96526183345,7
2024-04-18,Шкафы,279834,227557.0434462146,52276.95655378539,4
2024-04-18,Столы,61653,48462.60079402416,13190.399205975838,3
2024-04-18,Стулья,237518,162519.5375270783,74998.4624729217,2
2024-04-18,Кровати,261957,185373.22320638632,76583.77679361368,9
2024-04-19,Кухни,129148,92406.64772742886,36741.35227257114,3
2024-04-19,Шкафы,201094,133639.8144035101,67454.1855964899,8
2024-04-19,Столы,78380,60853.799146439625,17526.200853560375,7
2024-04-19,Стулья,142447,96061.7698275601,46385.2301724399,2
2024-04-19,Кровати,256789,193033.58690426472,63755.413095735275,6
2024-04-20,Кухни,218484,185431.0567605094,33052.94323949059,9
2024-04-20,Шкафы,272266,198104.5506616273,74161.44933837271,3
2024-04-20,Столы,275314,158910.24794140257,116403.75205859743,6
2024-04-20,Стулья,105230,60112.88985414497,45117.11014585503,7
2024-04-20,Кровати,211099,118419.71370541645,92679.28629458355,5
2024-04-21,Кухни,295918,191035.06659141465,104882.93340858535,8
2024-04-21,Шкафы,124131,89382.72197705276,34748.27802294724,4
2024-04-21,Столы,149259,76724.83023036251,72534.16976963749,1
2024-04-21,Стулья,130818,91904.40585951817,38913.59414048183,4
2024-04-21,Кровати,206921,155985.36412276616,50935.63587723384,4
2024-04-22,Кухни,93585,66370.78594906452,27214.21405093548,4
2024-04-22,Шкафы,174677,127383.77319771168,47293.22680228832,3
2024-04-22,Столы,67778,40622.68228401286,27155.31771598714,3
2024-04-22,Стулья,229436,152123.9795170242,77312.02048297579,5
2024-04-22,Кровати,134878,78570.1081171606,56307.891882839394,8
2024-04-23,Кухни,207795,170009.8444211009,37785.15557889911,7
2024-04-23,Шкафы,192633,112332.03915852147,80300.96084147853,2
2024-04-23,Столы,83142,53590.08327289559,29551.916727104413,6
2024-04-23,Стулья,175932,114884.98341486267,61047.01658513733,6
2024-04-23,Кровати,146059,93734.42651250545,52324.57348749455,8
2024-04-24,Кухни,85046,53215.976396890364,31830.023603109636,2
2024-04-24,Шкафы,250422,139543.49132717028,110878.50867282972,9
2024-04-24,Столы,273224,174772.12535557811,98451.87464442189,3
2024-04-24,Стулья,289614,204451.38773730714,85162.61226269286,8
2024-04-24,Кровати,279027,234225.6898607959,44801.31013920411,3
2024-04-25,Кухни,83397,46653.55500370497,36743.44499629503,9
2024-04-25,Шкафы,223312,146783.38901323755,76528.61098676245,8
2024-04-25,Столы,129530,107769.50068386717,21760.49931613283,9
2024-04-25,Стулья,263567,164923.8246566144,98643.1753433856,9
2024-04-25,Кровати,85946,65124.782655391034,20821.217344608966,5
2024-04-26,Кухни,65563,43672.87843737477,21890.12156262523,1
2024-04-26,Шкафы,59847,46799.42957526064,13047.570424739359,6
2024-04-26,Столы,181691,125179.11115974876,56511.88884025124,4
2024-04-26,Стулья,201409,170259.59626826446,31149.40373173554,9
2024-04-26,Кровати,228686,132842.74134380007,95843.25865619993,1
2024-04-27,Кухни,220102,127361.01245891428,92740.98754108572,5
2024-04-27,Шкафы,209476,111230.59434626171,98245.40565373829,1
2024-04-27,Столы,190272,134072.26223011428,56199.737769885716,4
2024-04-27,Стулья,298500,199387.24759933184,99112.75240066816,2
2024-04-27,Кровати,95272,68947.58215044542,26324.41784955458,9
2024-04-28,Кухни,196470,129504.95880273449,66965.04119726551,2
2024-04-28,Шкафы,59110,43351.421192242575,15758.578807757425,4
2024-04-28,Столы,89062,45465.32775143415,43596.67224856585,4
2024-04-28,Стулья,178335,147828.46690764566,30506.533092354337,7
2024-04-28,Кровати,171863,144273.69789304683,27589.302106953168,1
2024-04-29,Кухни,288582,212226.30256857516,76355.69743142484,6
2024-04-29,Шкафы,218452,182881.76481314865,35570.23518685135,2
2024-04-29,Столы,98320,78001.22334737076,20318.77665262924,2
2024-04-29,Стулья,78625,56314.88374128715,22310.11625871285,8
2024-04-29,Кровати,246910,172766.2383899077,74143.7616100923,8
2024-04-30,Кухни,218280,161818.4647253092,56461.5352746908,1
2024-04-30,Шкафы,151376,87114.8146542749,64261.1853457251,5
2024-04-30,Столы,223359,162590.06128165373,60768.93871834627,2
2024-04-30,Стулья,153409,109186.38171411162,44222.618285888384,9
2024-04-30,Кровати,241648,155238.97321246608,86409.02678753392,9
2024-05-01,Кухни,168516,117700.95928275025,50815.04071724975,9
2024-05-01,Шкафы,220954,178416.03456612228,42537.96543387772,6
2024-05-01,Столы,79165,65230.86679533504,13934.133204664962,3
2024-05-01,Стулья,246037,200638.61624422725,45398.38375577275,9
2024-05-01,Кровати,295014,192483.1116126779,102530.8883873221,1
2024-05-02,Кухни,182439,110175.68675352607,72263.31324647393,7
2024-05-02,Шкафы,141736,87158.20460043194,54577.79539956806,1
2024-05-02,Столы,77723,55450.78509657126,22272.214903428743,5
2024-05-02,Стулья,258786,164586.6888783717,94199.3111216283,9
2024-05-02,Кровати,264432,154200.99436537607,110231.00563462393,1
2024-05-03,Кухни,146546,84929.90917891702,61616.09082108298,3
2024-05-03,Шкафы,257815,189203.8489308115,68611.15106918849,2
2024-05-03,Столы,282365,190640.38389944565,91724.61610055435,5
2024-05-03,Стулья,275049,229120.62922514993,45928.370774850075,2
2024-05-03,Кровати,290069,237851.5851809344,52217.4148190656,9
2024-05-04,Кухни,82779,45706.18889587486,37072.81110412514,5
2024-05-04,Шкафы,208670,143306.3951989242,65363.604801075795,7
2024-05-04,Столы,262781,197438.68503285604,65342.31496714396,5
2024-05-04,Стулья,214246,139431.66788228013,74814.33211771987,5
2024-05-04,Кровати,137163,114411.9117948105,22751.088205189502,4
2024-05-05,Кухни,189978,120261.02827060533,69716.97172939467,4
2024-05-05,Шкафы,259684,173394.67621419113,86289.32378580887,3
2024-05-05,Столы,227953,127247.02614295536,100705.97385704464,4
2024-05-05,Стулья,57151,39038.685283100756,18112.314716899244,3
2024-05-05,Кровати,171999,91394.9742479088,80604.0257520912,2
2024-05-06,Кухни,62289,37088.01673359188,25200.98326640812,4
2024-05-06,Шкафы,281513,152765.88192774745,128747.11807225255,7
2024-05-06,Столы,164014,131341.6776716929,32672.322328307113,7
2024-05-06,Стулья,122588,69213.77265089004,53374.22734910996,8
2024-05-06,Кровати,98368,68715.8789471596,29652.121052840404,8
2024-05-07,Кухни,205683,133402.82603883217,72280.17396116783,6
2024-05-07,Шкафы,150102,117906.92601054783,32195.07398945217,8
2024-05-07,Столы,92668,66869.5050857414,25798.494914258597,7
2024-05-07,Стулья,246501,193926.30556314712,52574.69443685288,6
2024-05-07,Кровати,190507,110461.27759013635,80045.72240986365,9
2024-05-08,Кухни,131929,74034.68993857056,57894.31006142944,9
2024-05-08,Шкафы,125388,102449.75584649469,22938.244153505308,8
2024-05-08,Столы,169503,117774.57793100658,51728.422068993415,5
2024-05-08,Стулья,160641,121474.36657725836,39166.63342274164,4
2024-05-08,Кровати,188299,138399.5078467808,49899.49215321921,9
2024-05-09,Кухни,115681,88881.14193164135,26799.858068358648,1
2024-05-09,Шкафы,289030,203856.60543906255,85173.39456093745,1
2024-05-09,Столы,296242,238249.923404057,57992.076595943014,1
2024-05-09,Стулья,67014,46063.77074290942,20950.229257090577,6
2024-05-09,Кровати,127231,77521.22806377104,49709.771936228964,3
2024-05-10,Кухни,214827,122916.52430775,91910.47569225,9
2024-05-10,Шкафы,208285,150216.270927017,58068.729072983,9
2024-05-10,Столы,57421,31559.789607751904,25861.210392248096,3
2024-05-10,Стулья,54358,40404.33368412169,13953.666315878312,3
2024-05-10,Кровати,174457,113374.34707737729,61082.652922622714,7
2024-05-11,Кухни,176888,131313.2760774128,45574.7239225872,7
2024-05-11,Шкафы,159847,87106.70469523076,72740.29530476924,3
2024-05-11,Столы,88467,66661.52874722492,21805.47125277508,7
2024-05-11,Стулья,220604,116434.08066675624,104169.91933324376,8
2024-05-11,Кровати,162356,131990.03877643865,30365.961223561346,3
2024-05-12,Кухни,66456,40749.49318618217,25706.506813817832,6
2024-05-12,Шкафы,118008,84494.26189043371,33513.738109566286,1
2024-05-12,Столы,114315,59862.69557246542,54452.30442753458,5
2024-05-12,Стулья,249083,144916.29727447373,104166.70272552627,5
2024-05-12,Кровати,175703,141972.8875726338,33730.1124273662,2
2024-05-13,Кухни,123794,84988.9416799176,38805.058320082404,3
2024-05-13,Шкафы,124069,91106.40196556949,32962.59803443051,7
2024-05-13,Столы,200273,125577.27835439432,74695.72164560568,3
2024-05-13,Стулья,59686,39561.191761168106,20124.808238831894,8
2024-05-13,Кровати,181733,126632.26053397908,55100.739466020925,4
2024-05-14,Кухни,294164,165130.7351574945,129033.26484250551,9
2024-05-14,Шкафы,78982,54303.25976126851,24678.740238731487,9
2024-05-14,Столы,174982,133801.24006586176,41180.759934138245,1
2024-05-14,Стулья,96479,70692.0063933808,25786.993606619202,4
2024-05-14,Кровати,191826,158162.8843398129,33663.11566018709,7
2024-05-15,Кухни,152747,128453.75358516522,24293.24641483478,6
2024-05-15,Шкафы,272724,206728.35888970637,65995.64111029363,8
2024-05-15,Столы,222395,130163.31237915826,92231.68762084174,5
2024-05-15,Стулья,194467,139676.89329609144,54790.10670390856,2
2024-05-15,Кровати,141878,113876.98164366712,28001.018356332876,5
2024-05-16,Кухни,126559,85730.23778246896,40828.76221753104,4
2024-05-16,Шкафы,69169,36112.316048168104,33056.683951831896,4
2024-05-16,Столы,169264,98101.19211521313,71162.80788478687,2
2024-05-16,Стулья,265400,140841.13474689296,124558.86525310704,9
2024-05-16,Кровати,179992,122107.20031746608,57884.79968253392,3
2024-05-17,Кухни,88067,52654.928032898715,35412.071967101285,4
2024-05-17,Шкафы,246049,167433.34262685344,78615.65737314656,3
2024-05-17,Столы,140517,94699.63620461748,45817.363795382524,6
2024-05-17,Стулья,252043,201129.99521873152,50913.00478126848,1
2024-05-17,Кровати,193401,133235.1898702771,60165.8101297229,3
2024-05-18,Кухни,258029,208304.4925755423,49724.5074244577,6
2024-05-18,Шкафы,233362,181208.07893712094,52153.92106287906,4
2024-05-18,Столы,90461,47792.51374243476,42668.48625756524,5
2024-05-18,Стулья,74226,41621.010727286004,32604.989272713996,2
2024-05-18,Кровати,233202,144849.90194982264,88352.09805017736,4
2024-05-19,Кухни,236321,171176.80680161418,65144.19319838582,9
2024-05-19,Шкафы,174865,95543.37441465116,79321.62558534884,6
2024-05-19,Столы,79984,65824.03389410817,14159.966105891828,1
2024-05-19,Стулья,272317,221772.66904581373,50544.33095418627,4
2024-05-19,Кровати,61138,50957.24733487077,10180.752665129228,6
2024-05-20,Кухни,100200,73467.38248623484,26732.61751376516,2
2024-05-20,Шкафы,295127,196962.42038203793,98164.57961796207,4
2024-05-20,Столы,197992,115111.15799091742,82880.84200908258,4
2024-05-20,Стулья,233260,125256.57048781305,108003.42951218695,6
2024-05-20,Кровати,167407,96361.70640678458,71045.29359321542,2
2024-05-21,Кухни,284555,178609.30503703505,105945.69496296495,3
2024-05-21,Шкафы,260436,201386.44855026205,59049.55144973795,9
2024-05-21,Столы,236749,200811.2620032688,35937.737996731186,8
2024-05-21,Стулья,276766,233670.10850030888,43095.89149969112,3
2024-05-21,Кровати,94936,52194.60512299069,42741.39487700931,9
2024-05-22,Кухни,231403,140264.0726404045,91138.92735959549,3
2024-05-22,Шкафы,187478,139156.75840634634,48321.241593653656,1
2024-05-22,Столы,147539,106466.55748134016,41072.44251865984,8
2024-05-22,Стулья,73312,42625.49840308754,30686.501596912458,4
2024-05-22,Кровати,249900,179519.04932124817,70380.95067875183,6
2024-05-23,Кухни,299062,225346.54089075458,73715.45910924542,5
2024-05-23,Шкафы,82371,52855.77799076195,29515.222009238052,3
2024-05-23,Столы,146774,100382.6453846888,46391.3546153112,6
2024-05-23,Стулья,149853,84203.9742764347,65649.0257235653,6
2024-05-23,Кровати,119252,60086.425120975764,59165.574879024236,2
2024-05-24,Кухни,113037,75561.89460394073,37475.10539605927,6
2024-05-24,Шкафы,284213,167951.30202396834,116261.69797603166,7
2024-05-24,Столы,156297,88525.55748980513,67771.44251019487,5
2024-05-24,Стулья,277392,170103.74754084923,107288.25245915077,2
2024-05-24,Кровати,163132,137284.68308509543,25847.31691490457,2
2024-05-25,Кухни,228148,190697.9222869943,37450.07771300571,4
2024-05-25,Шкафы,91424,49223.38277976223,42200.61722023777,5
2024-05-25,Столы,298115,176814.01797190093,121300.98202809907,5
2024-05-25,Стулья,139881,76167.99050156909,63713.00949843091,2
2024-05-25,Кровати,178563,104498.15476529741,74064.84523470259,2
2024-05-26,Кухни,71223,55820.31934713805,15402.680652861949,4
2024-05-26,Шкафы,80620,53274.20946411172,27345.790535888278,5
2024-05-26,Столы,245113,199088.0440260727,46024.95597392731,9
2024-05-26,Стулья,211983,164375.04918499468,47607.950815005315,9
2024-05-26,Кровати,140536,104115.6946691024,36420.305330897594,1
2024-05-27,Кухни,270169,223054.66297921247,47114.33702078753,8
2024-05-27,Шкафы,271972,214530.49875689248,57441.501243107516,7
2024-05-27,Столы,274033,174071.82278436222,99961.17721563778,6
2024-05-27,Стулья,101399,58754.39756538375,42644.60243461625,1
2024-05-27,Кровати,57099,37554.976122864355,19544.023877135645,3
2024-05-28,Кухни,228756,173420.33971917824,55335.66028082176,1
2024-05-28,Шкафы,203686,150336.50640254142,53349.49359745858,8
2024-05-28,Столы,110920,84429.25814995995,26490.741850040053,1
2024-05-28,Стулья,57788,45117.73224257696,12670.26775742304,3
2024-05-28,Кровати,151015,77387.60706988067,73627.39293011933,4
2024-05-29,Кухни,138340,87936.97351316421,50403.02648683579,4
2024-05-29,Шкафы,190938,160342.56939620283,30595.43060379717,3
2024-05-29,Столы,284886,220600.03168477246,64285.96831522754,3
2024-05-29,Стулья,209210,134782.66917209607,74427.33082790393,5
2024-05-29,Кровати,154797,122395.984786835,32401.015213164996,8
2024-05-30,Кухни,186511,120953.11276914673,65557.88723085327,1
2024-05-30,Шкафы,198702,153769.46181824626,44932.53818175374,8
2024-05-30,Столы,177896,149716.70386307937,28179.29613692063,2
2024-05-30,Стулья,272146,147635.18985474342,124510.81014525658,4
2024-05-30,Кровати,207261,108654.30087128977,98606.69912871023,9
2024-05-31,Кухни,173257,115629.87715031928,57627.122849680716,2
2024-05-31,Шкафы,96857,75504.87116138049,21352.12883861951,8
2024-05-31,Столы,67153,47722.854036096775,19430.145963903225,5
2024-05-31,Стулья,89071,67856.56915773875,21214.430842261252,2
2024-05-31,Кровати,238938,123126.53604177784,115811.46395822216,1
2024-06-01,Кухни,239351,169816.19591007003,69534.80408992997,9
2024-06-01,Шкафы,203240,128365.87823308524,74874.12176691476,9
2024-06-01,Столы,258497,214572.29619032278,43924.703809677216,4
2024-06-01,Стулья,227876,167852.0479610307,60023.95203896929,3
2024-06-01,Кровати,148989,75157.53256049004,73831.46743950996,5
2024-06-02,Кухни,127794,93929.7691824741,33864.230817525895,7
2024-06-02,Шкафы,295798,235538.0369245674,60259.963075432606,9
2024-06-02,Столы,93950,55269.31534585057,38680.68465414943,5
2024-06-02,Стулья,65997,52447.78247327988,13549.217526720116,8
2024-06-02,Кровати,105533,81445.7899300094,24087.2100699906,6
2024-06-03,Кухни,108005,91224.73932607057,16780.260673929428,6
2024-06-03,Шкафы,73387,37802.43683212736,35584.56316787264,2
2024-06-03,Столы,194129,106014.83127168623,88114.16872831377,4
2024-06-03,Стулья,205930,172527.20872867433,33402.79127132567,3
2024-06-03,Кровати,227558,180737.04487686043,46820.955123139574,6
2024-06-04,Кухни,53754,41141.41697989286,12612.583020107137,1
2024-06-04,Шкафы,58706,35466.75778409294,23239.242215907063,3
2024-06-04,Столы,131942,97783.51658308257,34158.48341691743,7
2024-06-04,Стулья,154555,111697.20357499195,42857.796425008055,5
2024-06-04,Кровати,210878,117310.76942975156,93567.23057024844,8
2024-06-05,Кухни,203728,154751.63020376718,48976.369796232815,3
2024-06-05,Шкафы,263440,157343.6849747346,106096.31502526539,3
2024-06-05,Столы,71727,57950.808980505106,13776.191019494894,2
2024-06-05,Стулья,291130,177247.25878758475,113882.74121241525,5
2024-06-05,Кровати,217807,171041.97148898043,46765.02851101957,2
2024-06-06,Кухни,212728,134303.90113329783,78424.09886670217,9
2024-06-06,Шкафы,167235,114297.71562073642,52937.28437926358,6
2024-06-06,Столы,216923,165079.88327299248,51843.116727007524,9
2024-06-06,Стулья,69873,53490.348392179185,16382.651607820815,4
2024-06-06,Кровати,167322,127949.90028069977,39372.099719300226,7
2024-06-07,Кухни,235413,189937.74502799177,45475.25497200823,5
2024-06-07,Шкафы,132617,83403.93675252935,49213.06324747065,4
2024-06-07,Столы,157539,121799.6901170629,35739.3098829371,6
2024-06-07,Стулья,164914,90412.12395718116,74501.87604281884,6
2024-06-07,Кровати,153892,77047.25466239544,76844.74533760456,7
2024-06-08,Кухни,240868,122884.8278342406,117983.1721657594,4
2024-06-08,Шкафы,242699,188812.31433626596,53886.68566373404,4
2024-06-08,Столы,240736,169928.51132763072,70807.48867236928,4
2024-06-08,Стулья,217132,157380.29913179885,59751.70086820115,8
2024-06-08,Кровати,98868,69503.64298340556,29364.35701659444,7
2024-06-09,Кухни,56643,39436.61440480531,17206.38559519469,8
2024-06-09,Шкафы,115697,82119.31692710656,33577.683072893444,3
2024-06-09,Столы,244718,124323.22509776244,120394.77490223756,3
2024-06-09,Стулья,160384,115921.02080225362,44462.979197746376,3
2024-06-09,Кровати,128229,95324.85860931026,32904.141390689736,6
2024-06-10,Кухни,63428,49221.09449273448,14206.905507265517,3
2024-06-10,Шкафы,107775,67974.9759548034,39800.024045196595,7
2024-06-10,Столы,187328,122120.3929393169,65207.607060683105,2
2024-06-10,Стулья,149134,86082.26003447182,63051.73996552818,9
2024-06-10,Кровати,83787,50674.8156947543,33112.1843052457,1
2024-06-11,Кухни,240864,174179.2703226751,66684.72967732491,4
2024-06-11,Шкафы,80447,45242.456671777196,35204.543328222804,6
2024-06-11,Столы,211326,167778.22023498136,43547.77976501864,7
2024-06-11,Стулья,195544,162811.78493567088,32732.215064329124,5
2024-06-11,Кровати,170312,118867.98096899512,51444.01903100488,2
2024-06-12,Кухни,96850,49313.00292746566,47536.99707253434,1
2024-06-12,Шкафы,289453,228984.5215340793,60468.47846592069,6
2024-06-12,Столы,103072,85072.11641612489,17999.88358387511,3
2024-06-12,Стулья,73284,38081.857370963735,35202.142629036265,3
2024-06-12,Кровати,180349,104411.15365877158,75937.84634122842,5
2024-06-13,Кухни,112812,74637.15075923402,38174.84924076598,4
2024-06-13,Шкафы,183168,119482.89317978182,63685.10682021818,5
2024-06-13,Столы,158899,86872.94194792237,72026.05805207763,4
2024-06-13,Стулья,210381,158791.1097691567,51589.8902308433,2
2024-06-13,Кровати,167666,109468.75346663683,58197.24653336317,9
2024-06-14,Кухни,93619,71892.79323172705,21726.206768272954,6
2024-06-14,Шкафы,67069,47859.016692610574,19209.983307389426,9
2024-06-14,Столы,188782,155352.11915317518,33429.88084682482,9
2024-06-14,Стулья,95603,48249.96595317801,47353.03404682199,8
2024-06-14,Кровати,255675,131828.13111938993,123846.86888061007,6
2024-06-15,Кухни,256043,152730.14842115057,103312.85157884943,7
2024-06-15,Шкафы,69675,54032.56611269337,15642.43388730663,6
2024-06-15,Столы,281390,184988.3029935051,96401.69700649491,6
2024-06-15,Стулья,91800,61565.66245272584,30234.33754727416,8
2024-06-15,Кровати,276922,144533.51764254228,132388.48235745772,9
2024-06-16,Кухни,196964,135185.69754227955,61778.30245772045,1
2024-06-16,Шкафы,80682,50149.523987225584,30532.476012774416,2
2024-06-16,Столы,165359,121096.75955070823,44262.24044929177,4
2024-06-16,Стулья,258526,209082.24713625934,49443.752863740665,5
2024-06-16,Кровати,100601,79450.03524902505,21150.96475097495,8
2024-06-17,Кухни,161487,116036.30722603298,45450.69277396702,5
2024-06-17,Шкафы,199817,168414.31859539653,31402.68140460347,5
2024-06-17,Столы,299430,170475.73096203714,128954.26903796286,8
2024-06-17,Стулья,76928,50955.289417586115,25972.710582413885,9
2024-06-17,Кровати,112292,80062.46057697108,32229.539423028924,9
2024-06-18,Кухни,187660,101323.92524722435,86336.07475277565,2
2024-06-18,Шкафы,210372,121776.13061569542,88595.86938430458,9
